subject,stage,lzc_mean_channels,lzc_multivariado,exponent_1f
0,N3,0.35807315034688053,0.3597880745143196,2.7632342514851764
0,N3,0.37539927052495536,0.3786141946923945,2.7953134444163794
0,N3,0.331121407847653,0.3221358341581699,2.8210705427905864
0,N3,0.3195706610622697,0.30958508737278667,2.9427641075379958
0,N3,0.331121407847653,0.3284112075508615,2.879209984086414
0,N3,0.3484475280257278,0.34305374546714196,2.957293393453054
0,N3,0.331121407847653,0.3263194164199643,2.9620423896374426
0,N3,0.30801991427688646,0.30121792284919785,2.95820128616466
0,N3,0.3176455365980392,0.30958508737278667,3.072603166374244
0,N3,0.3272711589191919,0.33259478981265594,2.9817372974078755
0,N3,0.32534603445496135,0.3263194164199643,3.0492827127606685
0,N3,0.3272711589191919,0.3221358341581699,2.9284780433114945
0,N3,0.2964691674915032,0.2886671760638146,3.1084252260345235
0,N3,0.331121407847653,0.33259478981265594,2.9167495723864096
0,N3,0.29839429195573375,0.2970343405874034,3.124869190055608
0,N3,0.3003194164199643,0.30121792284919785,2.964024858071316
0,N3,0.3041696653484254,0.2991261317183006,3.0149546760899995
0,N3,0.24449080695727865,0.24055598005317883,3.1971703810613574
0,W,0.4716554937364824,0.48320375123725484,1.6563959389948693
0,N3,0.3272711589191919,0.3284112075508615,2.525272487344526
0,N3,0.3445972790972668,0.3472373277289364,2.693077225649195
0,N2,0.4119766353453357,0.4162664350485442,2.6620149043466177
0,N2,0.32919628338342244,0.33050299868175875,2.6631817727139073
0,N3,0.33497165677611407,0.34096195433624477,2.7891686213455404
0,N3,0.34844752802572787,0.353512701121628,2.831264361806099
0,N3,0.30801991427688646,0.30540150511099223,2.9756997563860157
0,N3,0.35037265248995836,0.34096195433624477,2.8246475992493716
0,N3,0.309945038741117,0.31167687850368386,2.8522391026109926
0,N3,0.3137952876695781,0.31376866963458105,3.029969125437046
0,N3,0.3176455365980392,0.31167687850368386,3.004700759416599
0,N3,0.3003194164199643,0.2949425494565062,2.9683301399541238
0,N3,0.3234209099907308,0.31167687850368386,2.932464861137545
0,N3,0.2637420515995841,0.2593821002312537,3.124758637786445
0,N2,0.42545250659494943,0.414174643917647,2.249168794118025
0,N2,0.36769877266803325,0.36187986564521685,2.852664260872781
0,N2,0.3908002662387997,0.3848895680850861,2.648450292658765
0,N2,0.3734741460607248,0.36187986564521685,2.7188108184439943
0,N2,0.4139017598095662,0.40371568826316095,2.647604572334144
0,N2,0.36962389713226373,0.37443061243060005,2.5375376176156994
0,N2,0.4658801203437908,0.45601046653559113,2.298670190906699
0,N3,0.3676987726680332,0.37233882129970286,2.73253955825329
0,N2,0.3850248928461081,0.3786141946923945,2.6818332292470712
0,N2,0.3869500173103386,0.39534852373957213,2.683795709119874
0,N3,0.33497165677611407,0.3367783720744503,2.797734303680641
0,N3,0.36962389713226373,0.36606344790701123,2.865647623225961
0,N3,0.3542229014184194,0.353512701121628,2.7554949757231606
0,N3,0.3484475280257278,0.3493291188598336,2.6888503146667415
0,N1,0.5063077340926321,0.5124888270698158,1.4793483429092515
0,N2,0.45625449802263807,0.4413679286193107,2.267215948883157
0,N2,0.3869500173103386,0.3765224035614973,2.328865970546911
0,N2,0.36577364820380265,0.36187986564521685,2.6129647697880176
0,N2,0.38309976838187754,0.3786141946923945,2.5457692154215685
0,N2,0.39272539070303025,0.3848895680850861,2.7205155935239294
0,N3,0.3522977769541889,0.3493291188598336,2.723179606385402
0,N3,0.3715490215964943,0.37024703016880567,2.743586976758066
0,N2,0.35807315034688053,0.3556044922525252,2.597391015460789
0,N3,0.36577364820380265,0.3472373277289364,2.835465542517187
0,N2,0.3445972790972668,0.3388701632053476,2.7094987079604085
0,N3,0.30224454088419483,0.2949425494565062,3.034098651387506
0,N3,0.3195706610622697,0.3158604607654783,2.846392256354391
0,N3,0.3060947898126559,0.30540150511099223,2.9414772620421545
0,N3,0.32149578552650027,0.3179522518963755,2.7697220643521048
0,N3,0.3003194164199643,0.30330971398009504,2.9627045559936676
0,N3,0.29839429195573375,0.2970343405874034,3.0702457294012158
0,N3,0.2502661803499703,0.25101493570766487,3.142745457075818
0,N3,0.26566717606381457,0.27193284701663695,3.1491259408405012
0,N3,0.28299329624188946,0.2782082204093285,3.1011151916707203
0,N3,0.29454404302727266,0.2949425494565062,2.995492739272634
0,N2,0.3330465323118835,0.3284112075508615,2.7566984425509196
0,N3,0.32534603445496135,0.3200440430272727,2.5517111167098934
0,N3,0.3522977769541889,0.3514209099907308,2.83100975267945
0,N3,0.30801991427688646,0.30540150511099223,2.7674676721477756
0,N3,0.36962389713226373,0.353512701121628,2.7179429927068868
0,N3,0.3060947898126559,0.30121792284919785,3.0078271702846378
0,N3,0.30801991427688646,0.2949425494565062,3.0666688240002387
0,N3,0.2868435451703505,0.292850758325609,2.919970060986077
0,N3,0.2714425494565062,0.28030001154022577,3.0899542538195996
0,N3,0.2675923005280451,0.2614738913621509,3.045946800094968
0,N3,0.25796667820689245,0.26356568249304807,3.2776143416814807
0,N3,0.2906937940988116,0.28030001154022577,3.048890188115304
0,N3,0.2868435451703505,0.2782082204093285,3.2351552949537874
0,N3,0.28684354517035054,0.28239180267112296,3.156793729965427
0,N3,0.28876866963458103,0.28448359380202015,3.2540172462856702
0,N3,0.2290898112434343,0.23218881552959,3.3343874659359276
0,N3,0.24449080695727865,0.24473956231497324,3.2313189656413606
0,N3,0.23101493570766485,0.23637239779138441,3.199834857723239
0,N3,0.24449080695727865,0.23637239779138441,2.862260533353958
0,N3,0.2464159314215092,0.24264777118407602,3.297952633691186
0,N3,0.2483410558857397,0.2572903091003565,3.1938318667209247
0,N3,0.2464159314215092,0.24473956231497324,3.1921760884804176
0,N3,0.25796667820689245,0.2572903091003565,3.18571366962817
0,N3,0.21753906445805107,0.22591344213689837,3.2967425129241628
0,N3,0.22716468677920376,0.22382165100600115,3.3005456872868235
0,N3,0.2425656824930481,0.24055598005317883,3.182253444741903
0,N3,0.22908981124343433,0.23009702439869278,3.2113765260538316
0,N3,0.23679030910035648,0.2342806066604872,3.268129965143225
0,N3,0.22523956231497322,0.22800523326779557,3.3298751076967674
0,N3,0.21753906445805107,0.21545448648241233,3.1834342690957254
0,N3,0.23679030910035648,0.23637239779138441,3.1992899555299488
0,N3,0.2483410558857397,0.25101493570766487,3.138532061284778
0,N3,0.23679030910035648,0.2384641889222816,3.292564460634776
0,N3,0.23101493570766485,0.23218881552959,3.2489520291683824
0,N3,0.22138931338651216,0.22800523326779557,3.2425985936348667
0,N3,0.23486518463612593,0.22800523326779557,3.3789799341314195
0,N3,0.23871543356458702,0.2384641889222816,3.2609735236260393
0,N3,0.23871543356458702,0.2342806066604872,3.351570487884705
0,N3,0.20791344213689839,0.21127090422061792,3.258975502982474
0,N3,0.23679030910035648,0.2342806066604872,3.1112364845784786
0,N3,0.2714425494565062,0.2677492647548425,3.318519120019964
0,N3,0.21368881552959,0.21545448648241233,3.2530692803194325
0,N3,0.2521913048142008,0.25310672683856206,3.2672514540614683
0,N3,0.2329400601718954,0.22382165100600115,3.4053678082464174
0,N3,0.2329400601718954,0.2342806066604872,3.2229866607558275
0,N3,0.23871543356458702,0.24055598005317883,3.225407890979895
0,N3,0.23679030910035648,0.23009702439869278,3.303868875331798
0,N3,0.25796667820689245,0.25310672683856206,3.222411797820391
0,N3,0.2502661803499703,0.24892314457676765,3.2585169251726134
0,N3,0.24064055802881756,0.24473956231497324,3.2669168026878417
0,N3,0.23679030910035648,0.23637239779138441,3.3221307423266007
0,N3,0.22331443785074268,0.22800523326779557,3.3036470651586223
0,N3,0.21753906445805107,0.21963806874420674,3.276157335063365
0,N3,0.2521913048142008,0.25101493570766487,3.3215991557179034
0,N3,0.2233144378507427,0.22800523326779557,3.395516314397878
0,N3,0.2502661803499703,0.24892314457676765,3.3819529766514
0,N3,0.22138931338651213,0.21754627761330955,3.410991611920778
0,N3,0.20213806874420676,0.21127090422061792,3.4263280058215786
0,N3,0.19828781981574567,0.2049955308279263,3.3168698423691025
0,N3,0.2425656824930481,0.23637239779138441,3.3145715854645523
0,N3,0.23486518463612593,0.2342806066604872,3.306105770944736
0,N3,0.2521913048142008,0.24473956231497324,3.2318498502407893
0,N3,0.2290898112434343,0.23009702439869278,3.223284362333258
0,N3,0.23101493570766485,0.23009702439869278,3.2765269312441827
0,N3,0.23679030910035648,0.2384641889222816,3.2369103619882975
0,N3,0.22138931338651213,0.21754627761330955,3.3339498672242596
0,N3,0.2194641889222816,0.22800523326779557,3.236231712758295
0,N3,0.23101493570766485,0.22800523326779557,3.2428471335435716
0,N3,0.2271646867792038,0.22591344213689837,3.201741816383483
0,N3,0.27336767392073674,0.27611642927843133,2.264274692325019
0,N1,0.47743086712917404,0.48111196010635765,1.7118845574597659
0,N3,0.35037265248995836,0.3388701632053476,2.4951358333114353
0,N3,0.3484475280257278,0.3493291188598336,2.5991836905084114
0,N3,0.3195706610622697,0.3179522518963755,2.7155588640014647
0,N3,0.36962389713226373,0.3576962833834224,2.7851987660968582
0,N3,0.34844752802572787,0.33468658094355314,2.6331204147691567
0,N3,0.35422290141841944,0.353512701121628,2.6256049848920027
0,N3,0.35807315034688053,0.3514209099907308,2.5458702319189586
0,N2,0.3773243949891859,0.37024703016880567,2.509850745245293
0,N2,0.3465224035614973,0.3556044922525252,2.6656402405267507
0,N3,0.36962389713226373,0.37233882129970286,2.7894354340799374
0,N3,0.41005151088110514,0.39953210600136657,2.8542732144955796
0,N3,0.35807315034688053,0.3493291188598336,2.9247870106011744
0,N2,0.3773243949891859,0.37233882129970286,2.663426189534756
0,N2,0.4235273821307189,0.4183582261794414,2.563079861639551
0,N2,0.42737763105918,0.42463359957213304,2.1514825658974335
0,N2,0.5101579830210932,0.5041216625462269,1.9599893760451583
0,N2,0.3908002662387997,0.3974403148704694,2.3610030727562235
0,N3,0.41775200873802726,0.42045001731033865,2.602024108120644
0,REM,0.48898161391455724,0.48320375123725484,2.1561458898717833
0,REM,0.4581796224868686,0.44973509314289956,2.244534919437741
0,REM,0.4678052448080213,0.46437763105918,2.3123858478310764
0,REM,0.48320624052186567,0.47274479558276883,2.210910600016009
0,REM,0.4755057426649435,0.47274479558276883,2.126770149763881
0,REM,0.5197836053422459,0.5166724093316102,2.1100207615784883
0,REM,0.46010474695109915,0.45601046653559113,2.3226719707367325
0,REM,0.5351846010560902,0.5313149472478906,2.0743952204865015
0,REM,0.5082328585568627,0.4957544980226381,2.13102389263695
0,REM,0.4870564894503267,0.4873873334990493,2.010098889112752
0,REM,0.4716554937364824,0.46437763105918,2.0012119841161735
0,REM,0.5043826096284016,0.5041216625462269,2.072399301506157
0,REM,0.5217087298064764,0.5187642004625074,2.0029420335468613
0,REM,0.5043826096284016,0.5083052448080213,1.9874949689882948
0,REM,0.519783605342246,0.5187642004625074,2.0321576306205804
0,REM,0.4543293735584076,0.4664694221900772,2.0384351647351604
0,REM,0.5351846010560902,0.5313149472478906,1.9219627667458932
0,REM,0.527484103199168,0.5229477827243018,1.8795900679439368
0,REM,0.5351846010560903,0.5229477827243018,1.8847181456529367
0,REM,0.4581796224868686,0.47274479558276883,2.0289555986048704
0,REM,0.5448102233772429,0.5459574851641711,1.8670309182915013
0,REM,0.40235101302418297,0.4078992705249554,2.3245974945800514
0,REM,0.4812811160576351,0.48529554236815203,2.02814532211097
0,REM,0.5005323606999406,0.5041216625462269,1.9962760991524289
0,REM,0.5351846010560902,0.5417739029023766,2.035709661825533
0,REM,0.5217087298064764,0.5166724093316102,1.9121035608332941
0,REM,0.5063077340926321,0.5166724093316102,2.114611388815667
0,REM,0.4966821117714795,0.4957544980226381,2.193468280012483
0,REM,0.47743086712917404,0.4873873334990493,1.9051923012755094
0,N1,0.5813875881976233,0.575242560996732,1.3443500414125773
0,N1,0.4793559915934046,0.4769283778445632,1.7622964125420317
0,N1,0.5813875881976233,0.5815179343894236,1.6227681438626682
0,N1,0.502457485164171,0.4873873334990493,2.1619887313379476
0,N1,0.4389283778445632,0.4392761374884135,2.012023930361107
0,N1,0.43892837784456323,0.4476433020120023,2.1701561750132594
0,N2,0.4235273821307189,0.4267253907030302,2.4019068437570787
0,N2,0.4350781289161021,0.4267253907030302,2.094493439062882
0,N2,0.4042761374884135,0.4058074793940582,2.241889223583535
0,N2,0.4370032533803327,0.4413679286193107,2.315127313310393
0,N2,0.4620298714153297,0.45182688427379675,2.336272085951693
0,N2,0.42352738213071894,0.42254180844123584,2.2946056570706777
0,N2,0.45625449802263807,0.45391867540469394,2.3178233991877684
0,N2,0.3908002662387997,0.39116494147777775,2.6416249130499927
0,N3,0.3946505151672608,0.39116494147777775,2.641923792714059
0,N1,0.5467353478414735,0.5375903206405822,1.969418829998633
0,N1,0.5140082319495543,0.5041216625462269,2.171879928414958
0,N1,0.5294092276633986,0.5229477827243018,1.9690308839804396
0,N1,0.5082328585568627,0.5041216625462269,2.0916822910899415
0,N2,0.3850248928461081,0.38279777695418893,2.320719290117009
0,N2,0.4408535023087937,0.4371843463575163,2.3251654841357974
0,N2,0.5313343521276291,0.5229477827243018,2.0641890659046247
0,N1,0.5679117169480095,0.5606000230804515,1.897558925789757
0,N2,0.4408535023087938,0.4350925552266191,2.1894304617841653
0,N2,0.41967713320225786,0.4183582261794414,2.3457299510899072
0,N2,0.43700325338033263,0.43090897296482467,2.4525055859973275
0,N2,0.4485540001657159,0.4392761374884135,2.2485170218911685
0,N2,0.4581796224868686,0.45182688427379675,2.306390324669608
0,N2,0.41582688427379677,0.42463359957213304,2.2250382022279354
0,N2,0.43122787998764106,0.42463359957213304,2.429264550426076
0,N2,0.43507812891610215,0.43300076409572186,2.432600906125164
0,N2,0.4042761374884135,0.39953210600136657,2.5218352414385845
0,N2,0.43700325338033263,0.4413679286193107,2.3857494510455686
0,N2,0.42352738213071894,0.4078992705249554,2.4935430136601147
0,N2,0.4755057426649435,0.46228583992828276,2.3355628510997306
0,N2,0.38309976838187754,0.3807059858232917,2.495995963850276
0,N2,0.39272539070303025,0.3890731503468805,2.4965551341564343
0,N2,0.3908002662387997,0.3890731503468805,2.495662875006323
0,N2,0.3869500173103386,0.3786141946923945,2.4894412104194235
0,N2,0.34267215463303624,0.34514553659803915,2.7017998151262455
0,N2,0.42545250659494943,0.42045001731033865,2.576341387348731
0,N2,0.36577364820380265,0.3576962833834224,2.6018028095949366
0,N2,0.39657563963149134,0.3848895680850861,2.627176200015656
0,N2,0.4081263864168746,0.40162389713226376,2.570456737725195
0,N2,0.36384852373957216,0.36187986564521685,2.8187932262472026
0,N2,0.381174643917647,0.3786141946923945,2.5859401001698625
0,N2,0.3599982748111111,0.353512701121628,2.5595050491665976
0,N2,0.3985007640957219,0.4058074793940582,2.665189319731253
0,N2,0.33497165677611407,0.3284112075508615,2.6911092969116863
0,N2,0.35037265248995836,0.34514553659803915,2.789941769396781
0,N2,0.35614802588265,0.34305374546714196,2.648671014070169
0,N2,0.3522977769541889,0.34096195433624477,2.792264801771184
0,N2,0.3195706610622697,0.3179522518963755,2.7045474939792196
0,N2,0.3715490215964943,0.36187986564521685,2.686928517650011
0,N3,0.309945038741117,0.30958508737278667,2.759236567557888
0,N2,0.3407470301688057,0.3367783720744503,2.807443646808652
0,N3,0.32534603445496135,0.3221358341581699,2.7551386786850527
0,N3,0.27721792284919783,0.27611642927843133,3.0230173953745276
0,N3,0.26951742499227566,0.2656574736239453,2.9079247779098556
0,N3,0.3330465323118835,0.33468658094355314,2.900994070278561
0,N3,0.3060947898126559,0.30540150511099223,2.926741457827365
0,N3,0.3234209099907308,0.31376866963458105,2.9079987234875344
0,N3,0.28491842070611995,0.28239180267112296,3.0070597973221966
0,N3,0.38887514177456917,0.3869813592159833,2.089779309153144
0,N2,0.4004258885599524,0.3974403148704694,2.5437327986135982
0,N2,0.3715490215964943,0.3597880745143196,2.3739748849885043
0,N2,0.36192339927534156,0.3514209099907308,2.644890551677273
0,N2,0.36384852373957216,0.3576962833834224,2.646401112044066
0,N2,0.3715490215964943,0.3681552390379085,2.651897258486287
0,N3,0.34652240356149727,0.34305374546714196,2.86940212453261
0,N3,0.2695174249922757,0.2698410558857397,2.6757434482775886
0,N3,0.28684354517035054,0.2907589671947118,2.8627470538929245
0,N3,0.2637420515995841,0.25310672683856206,2.994595316708535
0,N3,0.2560415537426619,0.2593821002312537,2.9885505578282254
0,N3,0.3176455365980392,0.3158604607654783,2.946588457567576
0,N3,0.3330465323118835,0.3179522518963755,2.8616542704492716
0,N3,0.26566717606381457,0.26356568249304807,2.992593112773023
0,N3,0.2868435451703505,0.2949425494565062,3.041176767466334
0,N3,0.23871543356458702,0.2384641889222816,3.0434273012435122
0,N3,0.23679030910035648,0.24264777118407602,3.0800819678399414
0,N3,0.27336767392073674,0.26356568249304807,3.0008817414867055
0,N3,0.26566717606381457,0.2656574736239453,3.0683913763814714
0,N3,0.2656671760638146,0.2698410558857397,3.0297239222315087
0,N3,0.259891802671123,0.25310672683856206,3.0497334127155953
0,N3,0.23486518463612593,0.2342806066604872,3.1315576759331067
0,N3,0.23871543356458702,0.23009702439869278,3.133575708566733
0,N3,0.27144254945650625,0.26356568249304807,3.0120615593197866
0,N3,0.2868435451703505,0.27611642927843133,3.0040482473421632
0,N3,0.30224454088419483,0.2907589671947118,3.1110170154832204
0,N3,0.2752927983849673,0.27193284701663695,3.0597642519507184
0,N3,0.23871543356458702,0.23218881552959,3.09449701365008
0,N3,0.26951742499227566,0.2698410558857397,2.879819050115498
0,N3,0.25219130481420077,0.24055598005317883,3.151390774176594
0,N3,0.22331443785074268,0.22591344213689837,2.9099728383745465
0,N3,0.20983856660112893,0.21127090422061792,3.0477056442014563
0,N3,0.2695174249922757,0.26356568249304807,3.0098075571209657
0,N3,0.24064055802881756,0.24055598005317883,3.2095501016784036
0,N3,0.2329400601718954,0.22382165100600115,3.057908284398043
0,N3,0.2521913048142008,0.24473956231497324,3.241014431325387
0,N3,0.24834105588573974,0.24055598005317883,3.056140936536977
0,N3,0.30224454088419483,0.2907589671947118,2.208762732748875
0,N1,0.4293027555234105,0.42463359957213304,2.0950059493292432
0,N2,0.32534603445496135,0.3179522518963755,2.6069532126906254
0,N2,0.3869500173103386,0.37443061243060005,2.5375799720708994
0,N1,0.4543293735584075,0.4413679286193107,1.6597616133279767
0,N2,0.34267215463303624,0.33468658094355314,2.404386771566067
0,N2,0.3599982748111111,0.36606344790701123,2.6961809751419272
0,N2,0.3734741460607248,0.36187986564521685,2.6242907675764533
0,N2,0.39272539070303025,0.3848895680850861,2.3655616042353573
0,N2,0.37924951945341645,0.3786141946923945,2.3165777864049155
0,N2,0.3908002662387997,0.38279777695418893,2.454429426763383
0,N2,0.3734741460607248,0.36187986564521685,2.674646589290795
0,N1,0.42160225766648834,0.42045001731033865,2.4444643520575475
0,N2,0.4081263864168746,0.40162389713226376,2.3786269181668067
0,N2,0.3985007640957219,0.3974403148704694,2.421893891713643
0,N1,0.43700325338033263,0.4392761374884135,2.288187652752206
0,N2,0.4350781289161021,0.4267253907030302,2.4665587748597217
0,N2,0.37539927052495536,0.3786141946923945,2.7168104518841054
0,N2,0.4389283778445632,0.4455515108811051,2.3097386228436547
0,N2,0.34459727909726673,0.34514553659803915,2.4009920146376196
0,N2,0.3908002662387997,0.3807059858232917,2.401951990849309
0,N2,0.47743086712917404,0.4706530044518716,2.3199139314195403
0,REM,0.4947569873072489,0.474836586713666,2.0415793128150233
0,REM,0.4447037512372548,0.4434597197502079,2.1615559573007106
0,REM,0.5043826096284016,0.514580618200713,1.8661735216409112
0,REM,0.5371097255203208,0.5334067383787878,1.9967942219050714
0,REM,0.4755057426649435,0.46228583992828276,2.1932936906540377
0,REM,0.5255589787349375,0.514580618200713,1.979423273167967
0,REM,0.5159333564137849,0.5166724093316102,1.9167812123421695
0,REM,0.49283186284301833,0.48947912462994647,2.0076369742638067
0,REM,0.5178584808780153,0.5166724093316102,2.053140075090745
0,REM,0.4889816139145573,0.47902016897546046,1.9223931869592066
0,REM,0.5043826096284016,0.4957544980226381,1.9134172308656048
0,REM,0.4870564894503267,0.49157091576084366,1.994267533584336
0,REM,0.4755057426649435,0.4769283778445632,1.9947911549502804
0,REM,0.5467353478414735,0.5438656940332739,1.880457516974884
0,REM,0.523633854270707,0.514580618200713,1.6810908497937769
0,REM,0.5255589787349375,0.5229477827243018,1.8403931482995564
0,REM,0.4755057426649435,0.474836586713666,1.9430672543007033
0,REM,0.4812811160576351,0.4873873334990493,1.9660851157776242
0,REM,0.527484103199168,0.5229477827243018,1.904533160867632
0,REM,0.5467353478414735,0.5417739029023766,1.9252836704971805
0,REM,0.5255589787349375,0.5292231561169934,1.8310185200252302
0,REM,0.5428850989130124,0.5480492762950683,1.8530478076134604
0,REM,0.4543293735584075,0.45601046653559113,2.0331197753582018
0,REM,0.5313343521276293,0.5313149472478906,1.8829068185809015
0,REM,0.519783605342246,0.5103970359389185,1.846452027650848
0,REM,0.5005323606999406,0.4978462891535353,1.8831409734902502
0,REM,0.5313343521276291,0.5166724093316102,1.8301286453879555
0,REM,0.5679117169480095,0.5647836053422459,1.975360022585643
0,REM,0.47358061820071296,0.4769283778445632,2.298764904870185
0,N2,0.4331530044518716,0.43300076409572186,1.4240954245904427
0,N1,0.5640614680195484,0.5585082319495543,1.531998968820508
0,N1,0.5217087298064764,0.5166724093316102,2.099851896516582
0,W,0.5467353478414735,0.5501410674259655,1.1115676849570533
0,N1,0.5833127126618538,0.5710589787349375,1.8096300765697253
0,N1,0.5448102233772429,0.5375903206405822,1.7792816865352223
0,N1,0.5428850989130124,0.5292231561169934,1.9472293303542907
0,N1,0.4793559915934046,0.46228583992828276,2.2446320062614227
0,N2,0.47358061820071296,0.48111196010635765,2.3571102111427775
0,N2,0.4408535023087938,0.43300076409572186,2.2248151990955165
0,N2,0.42737763105918003,0.42463359957213304,2.1855379150021506
0,N2,0.4081263864168746,0.4099910616558526,2.3771522894801427
0,N2,0.46973036927225187,0.47274479558276883,2.29858232477085
0,N2,0.4389283778445632,0.4392761374884135,2.3662852782312624
0,N2,0.4466288757014854,0.4350925552266191,2.3412407321401645
0,N2,0.43700325338033263,0.4413679286193107,2.289356044968269
0,N2,0.4370032533803327,0.43090897296482467,2.3544422209312423
0,N2,0.42737763105918,0.42045001731033865,2.48576633519387
0,N2,0.4447037512372548,0.4392761374884135,2.371544987033584
0,N2,0.41582688427379677,0.4183582261794414,2.383728419017808
0,N2,0.4581796224868686,0.44973509314289956,2.2560511181294807
0,N2,0.4331530044518716,0.43090897296482467,2.3140478839595806
0,N2,0.3638485237395721,0.3681552390379085,2.4049948077727814
0,N2,0.4119766353453357,0.414174643917647,2.5240087693530335
0,N2,0.4755057426649435,0.474836586713666,2.3400796338477843
0,N2,0.3946505151672608,0.3848895680850861,2.4443712885958657
